1584885465.9991243,61.12,33.06,39.74,42.37,15.68
1584885471.0202858,61.25,33.06,39.74,42.37,15.68
1584885476.0432167,61.31,33.06,39.87,42.37,15.68
1584885481.0642865,61.37,33.12,39.87,42.69,15.61
1584885486.0860696,61.43,33.12,39.87,42.69,15.61
1584885491.1077616,61.5,33.12,39.87,42.69,15.61
1584885496.129921,61.62,33.12,40.0,42.69,15.61
1584885501.1515307,61.68,33.18,40.0,42.69,15.58
1584885506.1733572,61.75,33.18,40.0,42.69,15.58
1584885511.195119,61.81,33.18,40.0,42.69,15.58
1584885516.2173655,61.87,33.18,40.11,43.02,15.58
1584885521.2396507,61.93,33.25,40.11,43.02,15.54
1584885526.2616997,61.93,33.18,40.11,43.02,15.54
1584885531.2827659,62.06,33.25,40.11,43.02,15.54
1584885536.3046477,62.12,33.25,40.23,43.02,15.54
1584885541.3265505,62.18,33.31,40.23,43.02,15.51
1584885546.3493502,62.25,33.25,40.23,43.02,15.51
1584885551.370454,62.37,33.25,40.23,43.02,15.51
1584885556.3930666,62.37,33.31,40.36,43.02,15.51
1584885561.4144225,62.5,33.31,40.36,43.02,15.44
1584885566.4370954,62.56,33.31,40.36,43.34,15.44
1584885571.4683003,26.28,33.31,40.36,43.34,15.44
1584885576.4901674,62.62,33.31,40.49,43.34,15.44
1584885581.5118654,62.75,33.37,40.49,43.34,15.45
1584885586.5340729,62.81,33.37,40.49,43.34,15.45
1584885591.5552554,62.87,33.37,40.49,43.34,15.45
1584885596.577027,62.93,33.37,40.61,43.34,15.45
1584885601.598795,63.0,33.37,40.61,43.34,15.41
1584885606.6205091,63.06,33.43,40.61,43.34,15.41
1584885611.6424382,63.12,33.43,40.61,43.34,15.41
1584885616.6641247,63.18,33.43,40.74,43.34,15.41
1584885621.6853476,63.25,33.43,40.74,43.66,15.38
1584885626.7075574,63.31,33.43,40.74,43.66,15.38
1584885631.7291028,63.43,33.5,40.74,43.66,15.38
1584885636.7505288,63.5,33.5,40.87,43.66,15.38
1584885641.7726152,63.5,33.5,40.87,43.66,15.35
1584885646.7938728,63.62,33.5,40.87,43.66,15.35
1584885651.815796,63.68,33.5,40.87,43.66,15.35
1584885656.838167,63.75,33.5,40.98,43.66,15.35
1584885661.8599985,63.75,33.56,40.98,43.66,15.32
1584885666.8818297,63.87,33.56,40.98,43.66,15.32
1584885671.9037998,63.87,33.56,40.98,43.66,15.32
1584885676.9257326,63.93,33.56,41.13,43.98,15.32
1584885681.9469938,64.0,33.56,41.13,43.98,15.28
1584885686.9691348,64.06,33.56,41.13,43.98,15.28
1584885691.990222,64.12,33.62,41.13,43.98,15.28
1584885697.0121644,64.18,33.62,41.21,43.98,15.28
1584885702.0342565,64.25,33.62,41.21,43.98,15.21
1584885707.0559118,64.31,33.62,41.21,43.98,15.21
1584885712.0771308,64.37,33.68,41.21,43.98,15.21
1584885717.0985255,64.43,33.68,41.33,43.98,15.21
1584885722.1200523,64.5,33.68,41.33,44.31,15.13
1584885727.142318,64.56,33.68,41.33,44.31,15.13
1584885732.1632614,64.62,33.75,41.33,44.31,15.13
1584885737.1851885,64.68,33.68,41.47,44.31,15.13
1584885742.2070813,64.75,33.68,41.47,44.31,15.09
1584885747.229756,64.81,33.75,41.47,44.31,15.09
1584885752.250769,64.87,33.75,41.47,44.31,15.09
1584885757.2719755,64.93,33.75,41.58,44.31,15.09
1584885762.2938893,65.0,33.75,41.58,44.31,15.06
1584885767.3161254,65.12,33.75,41.58,44.31,15.06
1584885772.3391209,65.18,33.81,41.58,44.63,15.06
1584885777.3607278,65.25,33.81,41.71,44.63,15.06
1584885782.3819156,65.31,33.87,41.71,44.63,15.03
1584885787.4033456,65.31,33.81,41.71,44.63,15.03
1584885792.4258556,65.37,33.81,41.71,44.63,15.03
1584885797.447396,65.43,33.87,41.83,44.63,15.03
1584885802.4685338,65.5,33.87,41.83,44.63,14.99
1584885807.4909408,65.56,33.87,41.83,44.63,14.99
1584885812.5123453,65.62,33.87,41.83,44.63,14.99
1584885817.5355384,65.68,33.87,41.94,44.63,14.99
1584885822.5571535,65.75,33.93,41.94,44.63,14.96
1584885827.5787358,65.81,33.93,41.94,44.95,14.96
1584885832.6001735,65.87,33.93,41.94,44.95,14.96
1584885837.6228764,65.87,33.93,42.06,44.95,14.96
1584885842.6438825,65.93,33.93,42.06,44.95,14.93
1584885847.6655977,66.0,33.93,42.06,44.95,14.93
1584885852.68693,66.06,34.0,42.06,44.95,14.93
1584885857.7083347,66.18,34.0,42.17,44.95,14.93
1584885862.731128,66.18,34.0,42.17,44.95,14.81
1584885867.7523658,66.25,34.0,42.17,44.95,14.81
1584885872.7745447,66.37,34.0,42.17,44.95,14.81
1584885877.7955787,66.37,34.06,42.29,45.27,14.81
1584885882.8170388,66.43,34.06,42.29,45.27,14.86
1584885887.839167,66.5,34.06,42.29,45.27,14.86
1584885892.8602827,66.56,34.12,42.29,45.27,14.86
1584885897.8821104,66.62,34.06,42.42,45.27,14.86
1584885902.9038494,66.62,34.06,42.42,45.27,14.74
1584885907.9262664,66.75,34.12,42.42,45.27,14.74
1584885912.947846,66.75,34.12,42.42,45.27,14.74
1584885917.9690611,66.87,34.12,42.53,45.6,14.74
1584885922.9911363,66.87,34.12,42.53,45.6,14.8
1584885928.0125737,66.93,34.18,42.53,45.6,14.8
1584885933.0351133,67.0,34.18,42.53,45.6,14.8
1584885938.056245,67.0,34.18,42.64,45.6,14.8
1584885943.0779119,67.12,34.18,42.64,45.6,14.71
1584885948.0995975,67.12,34.18,42.64,45.6,14.71
1584885953.121461,67.25,34.25,42.64,45.6,14.71
1584885958.1442475,67.31,34.18,42.74,45.6,14.71
1584885963.1654572,67.31,34.18,42.74,45.6,14.68
1584885968.18795,67.37,34.25,42.74,45.6,14.68
1584885973.2095363,67.43,34.25,42.74,45.6,14.68
1584885978.231372,67.5,34.25,42.86,45.6,14.68
1584885983.2525554,67.56,34.25,42.86,45.6,14.57
1584885988.2745855,67.56,34.31,42.86,45.92,14.57
1584885993.2960534,67.62,34.31,42.86,45.92,14.57
1584885998.3188124,67.68,34.31,42.99,45.92,14.57
1584886003.340186,67.75,34.31,42.99,45.92,14.57
1584886008.3615248,67.81,34.37,42.99,45.92,14.57
1584886013.3840606,67.87,34.31,42.99,45.92,14.57
1584886018.405724,67.93,34.37,43.09,45.92,14.57
1584886023.4275265,67.93,34.37,43.09,45.92,14.45
1584886028.4490209,68.0,34.37,43.09,45.92,14.45
1584886033.4707115,68.06,34.37,43.09,46.24,14.45
1584886038.5077784,68.12,34.37,43.21,46.24,14.51
1584886043.5297494,68.25,34.43,43.21,46.24,14.51
1584886048.5507548,68.25,34.43,43.21,46.24,14.51
1584886053.5729008,68.37,34.43,43.32,46.24,14.51
1584886058.5940928,68.37,34.5,43.32,46.24,14.38
1584886063.6164396,68.43,34.5,43.32,46.24,14.38
1584886068.6374793,68.5,34.5,43.32,46.24,14.38
1584886073.6596649,68.56,34.5,43.43,46.24,14.38
1584886078.6810212,68.62,34.5,43.43,46.24,14.39
1584886083.7032895,68.62,34.5,43.43,46.24,14.39
